,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,T
59034,59034,59214.0,105479.0,,,,,12.144112,-37.739467,311.5265,-16.11,3.37,0.0,8.95,1.483,K0III,1.082,-246.1805,-9.292377,-190.676619,-4.03e-06,2.419e-05,4.02e-06,3.1793211195945155,-0.6586779510405663,-7.81034839375e-08,1.6338221e-08,,,Cen,1,59034,,22.222862543282037,,,,4554.10735604515
75700,75700,75931.0,138136.0,,,,,15.508929,-13.684443,406.5041,6.47,-20.48,0.0,9.32,1.275,F3V,0.514,-239.706218,-313.907859,-96.168437,1.593e-05,-1.5e-07,-3.921e-05,4.060228101465145,-0.2388385807861088,3.1367445131944445e-08,-9.928984099999999e-08,,,Lib,1,75700,,26.915348039269155,,,,6326.068295373748
109688,109688,110034.0,211746.0,,,,,22.286715,66.128925,279.3296,14.29,11.65,-14.0,7.07,-0.161,A0,0.12,101.857549,-49.019034000000005,255.43517599999998,-9.83e-06,2.62e-05,-6.71e-06,5.834648306198906,1.1541674782069389,6.927987495138888e-08,5.6480793e-08,,,Cep,1,109688,,101.01828705448332,,,,8838.793893284947
8194,8194,8209.0,10830.0,514.0,,Eps Scl,,1.760763,-25.05261,28.1136,159.48,-72.38,15.0,5.29,3.045,F2IV,0.395,22.810411,11.328887,-11.904767999999999,-9.6e-07,2.379e-05,-1.543e-05,0.4609667223325053,-0.43725052844623374,7.731808577499998e-07,-3.5090814100000004e-07,Eps,,Scl,1,8194,,5.272298614228228,,,,6906.979204607475
31169,31169,31246.0,46375.0,,,,,6.553506,5.462925,34.8189,114.24,-96.79,4.0,7.91,5.2010000000000005,K1IV,0.86,-5.0050550000000005,34.297517,3.3148199999999997,-1.989e-05,2.78e-06,-1.587e-05,1.7157039871975508,0.09534603605234124,5.538511486666666e-07,-4.69251161e-07,,,Mon,1,31169,,0.7237690370745291,,,,5106.136867078238
76186,76186,76420.0,139078.0,,,,,15.607726999999999,-11.995621,103.8422,-197.43,-3.02,0.0,9.74,4.658,G5,0.758,-59.537742,-82.296212,-21.582244,-8.034e-05,5.851e-05,-1.49e-06,4.0860933287830665,-0.2093630771120137,-9.571676495208331e-07,-1.4641373e-08,,,Lib,1,76186,,1.1934383792107948,,,,5410.609470867338
34005,34005,34093.0,53547.0,,,,,7.069249,-31.804082,335.5705,-7.58,4.74,0.0,9.62,1.9909999999999999,B8/B9V,0.027999999999999997,-78.793318,274.085477,-176.85113700000002,1.073e-05,7.31e-06,6.55e-06,1.8507251214473264,-0.55508594192353,-3.674887698611111e-08,2.2980167999999995e-08,,,CMa,1,34005,,13.918742488392965,,,,9788.881799388666
109634,109634,109980.0,,,,,,22.275392,68.33979599999999,23.9981,377.97,-9.38,0.0,9.23,7.329,K5,1.17,7.97023,-3.86456,22.303573999999998,2.01e-05,3.912e-05,-4e-07,5.831683966939849,1.1927544440891735,1.8324502683958336e-06,-4.5475523000000006e-08,,,Cep,1,109634,,0.10195299775626024,,,,4368.44640044032
50703,50703,50848.0,89930.0,,,,,10.38312,19.130948999999998,197.2387,-13.5,7.0,0.0,7.12,0.645,G5,0.983,-169.898572,76.54515,64.640699,7.3e-06,1.087e-05,6.32e-06,2.7182944463138394,0.3338980489483737,-6.544984687500001e-08,3.3936957000000004e-08,,,Leo,1,50703,,48.083934844972866,,,,4783.928742570756
32079,32079,32164.0,48177.0,,,,,6.716365,21.592847,793.6508,5.26,-1.13,0.0,9.04,-0.45799999999999996,B8,-0.069,-137.588988,725.014379,292.07022,-2.018e-05,-2.2e-06,-4.04e-06,1.7583402671354966,0.3768662750640525,2.5501199597222217e-08,-5.478393999999999e-09,,,Gem,1,32079,,132.8005886243731,,,,11076.493349651424
48413,48413,48550.0,84746.0,,,,,9.901758000000001,79.661699,257.0694,-3.09,11.51,-38.0,8.81,1.76,K0,1.1520000000000001,-39.346419,24.086648,252.89561899999998,1.999e-05,-7.72e-06,-3.566e-05,2.592274154918501,1.3903589432679726,-1.4980742729166666e-08,5.5802054e-08,,,Dra,1,48413,,17.218685749860068,,,,4405.119324533535
85328,85328,85588.0,158198.0,,,,,17.490443,-33.760575,46.5983,31.44,-70.5,0.0,8.52,5.178,G5V,0.675,-5.152698,-38.396091999999996,-25.895779,8.22e-06,7.83e-06,-1.324e-05,4.578987212722437,-0.589233188694385,1.5242542116666666e-07,-3.41793644e-07,,,Sco,1,85328,,0.7392647526562266,,,,5688.592506286537
78437,78437,78676.0,144654.0,,,,,16.061537,59.089625,145.3488,-17.64,-10.55,0.0,6.81,0.998,K0,0.99,-36.286116,-65.25494599999999,124.70518700000001,-1.396e-05,4.7e-07,-3.82e-06,4.204900514690084,1.031308510456374,-8.552113325e-08,-5.1147843e-08,,,Dra,1,78437,,34.73761519726527,,,,4766.876781934012
61152,61152,61345.0,109349.0,,,,,12.569322,-18.195158,64.0205,53.54,-56.03,0.0,7.26,3.228,G1V,0.595,-60.145063,-9.03149,-19.990698000000002,7.84e-06,-1.563e-05,-1.652e-05,3.2906406972308906,-0.3175654128596688,2.595692445694444e-07,-2.71641105e-07,,,Crv,1,61152,,4.454510633598983,,,,5987.189979065372
41373,41373,41491.0,71740.0,,,,,8.461801,-33.383016999999995,268.8172,-12.24,-1.04,0.0,7.93,0.7829999999999999,K0III,0.955,-134.858116,179.437921,-147.912164,1.32e-05,8.99e-06,-1.13e-06,2.2152943097645483,-0.5826435591180426,-5.93411945e-08,-5.042062e-09,,,Pyx,1,41373,,42.344791616920716,,,,4853.4453144401205
47476,47476,47611.0,83870.0,,,,,9.708096000000001,40.973504,77.3395,-32.47,-70.07,0.0,7.9,3.458,G5,0.6890000000000001,-48.19262,32.97172,50.712278999999995,-7.34e-06,1.977e-05,-1.983e-05,2.541573672583732,0.7151225445467313,-1.574190020763889e-07,-3.39708945e-07,,,Lyn,1,47476,,3.6041262864914345,,,,5639.5794284711465
18864,18864,18911.0,25477.0,,,,,4.05294,8.882644,200.4008,9.78,6.49,0.0,6.65,0.141,K0,1.064,96.61269399999999,172.8263,30.944112,-8.77e-06,3.79e-06,6.23e-06,1.061057277879307,0.15503139231356125,4.741477795833333e-08,3.1464407000000004e-08,,,Tau,1,18864,,76.48917910070716,,,,4594.149429058323
73757,73757,73985.0,132544.0,,,,,15.119507999999998,-78.338442,238.0952,-22.81,-38.76,0.0,8.65,1.766,K0III,1.1,-32.949335,-35.078148,-233.18059300000002,1.081e-05,4.996e-05,-9.04e-06,3.958277840372496,-1.3672637452455925,-1.1058600053472226e-07,-1.87913782e-07,,,Aps,1,73757,,17.123794212449287,,,,4514.792642720805
92447,92447,92737.0,175442.0,,,,,18.897903,35.772713,340.1361,8.29,-6.68,0.0,7.39,-0.268,K5,1.556,64.275892,-268.377141,198.83381699999998,1.479e-05,-3.08e-06,-8.94e-06,4.947459530671724,0.6243516266264113,4.019105411805555e-08,-3.2385552999999996e-08,,,Lyr,1,92447,,111.48078033638414,,,,3711.1751137419865
12057,12057,12088.0,16237.0,,,,,2.596908,-19.886212,81.9001,-10.08,23.64,0.0,9.51,4.944,G3V,0.5489999999999999,59.892203,48.419517,-27.858587,5e-06,-1.11e-06,8.83e-06,0.6798688433943338,-0.3470798761629025,-4.8869219000000006e-08,1.14609954e-07,,,Cet,1,12057,,0.9170647491149316,,,,6174.690258703779
95246,95246,95542.0,182830.0,,,,,19.433576000000002,15.556829,476.1905,8.97,-7.82,0.0,8.05,-0.33899999999999997,F0,0.833,168.15783100000002,-426.813921,127.711445,2.104e-05,3.09e-06,-1.739e-05,5.087698351518138,0.27151788326624626,4.348778714583334e-08,-3.7912429e-08,,,Aql,1,95246,,119.01453387038552,,,,5183.138231701975
76364,76364,76599.0,,,,,,15.644171,6.375146,142.2475,-259.62,-67.77,0.0,10.51,4.745,,0.534,-81.765862,-115.32223400000001,15.794856,-0.00014905,9.931e-05,-4.644e-05,4.095634477608822,0.11126729211547877,-1.2586732774583334e-06,-3.28558231e-07,,,Ser,1,76364,,1.1015393095414143,,10.555,10.445,6238.600489616528
85129,85129,85388.0,157863.0,,,,,17.447607,-24.385503,105.5966,-106.45,-172.31,0.0,9.39,4.272,G6V,0.752,-13.860226,-95.172173,-43.598091,-4.868e-05,4.389e-05,-8.034e-05,4.567772917263574,-0.425607324596455,-5.160841629513888e-07,-8.353824520000001e-07,,,Oph,1,85129,,1.7029425618775478,,,,5429.730751587964
29373,29373,29446.0,42655.0,,,,,6.204426,10.333419000000001,348.4321,-1.94,-3.77,6.5,7.49,-0.221,B2V,-0.062,-18.336415,342.290004,62.500386,2.86e-06,7.85e-06,-5.07e-06,1.6243149957028775,0.18035218207209372,-9.405385402777778e-09,-1.8277474999999998e-08,,,Ori,1,29373,,106.7578945099494,,,,10970.920343972522
8050,8050,8065.0,,,,,,1.727409,77.68029399999999,114.8106,21.13,51.26,0.0,9.29,3.99,G0,0.638,22.034106,10.704568,112.16677,-3.021e-05,-1.6e-06,6.09e-06,0.4522345583598936,1.355776890510555,1.0244113070138887e-07,2.48515492e-07,,,Cep,1,8050,,2.2080047330188988,,,,5822.631994654184
20181,20181,20231.0,27349.0,1344.0,,,,4.3360970000000005,31.953174,225.2252,-1.12,-13.23,-18.0,6.16,-0.603,K5,1.679,80.636677,173.253019,119.19495,-2.26e-06,-7.75e-06,-2.2e-05,1.1351874224882592,0.5576881007675712,-5.429913222222221e-09,-6.4140849e-08,,,Per,1,20181,,151.7749155861249,,,,3542.730697802398
89299,89299,89577.0,168038.0,,,,,18.279097,27.095722,82.0345,6.21,-49.6,9.8,8.34,3.77,F7IV,0.527,5.3314449999999995,-72.836167,37.364985,3.77e-06,-1.768e-05,-1.299e-05,4.785456412435633,0.4729095539086313,3.01069295625e-08,-2.40467585e-07,,,Her,1,89299,,2.703958364108843,,,,6268.916117485526
97809,97809,98120.0,188856.0,,,,,19.941615,19.187368,260.4167,8.57,7.83,0.0,7.61,0.532,A0,0.026000000000000002,119.705175,-214.8539,85.588144,7.87e-06,8.1e-06,9.34e-06,5.2207026365496585,0.33488274515797123,4.154853242361111e-08,3.7960911e-08,,,Sge,1,97809,,53.35805618460333,,,,9812.081842374097
59438,59438,59620.0,106278.0,,,,,12.226385,30.963396000000003,271.0027,-53.81,2.06,28.6,8.77,1.605,K0III,1.0,-231.97597799999997,-13.764687,139.42841,-2.784e-05,6.917e-05,1.737e-05,3.2008602323153865,0.5404132143876588,-2.608782415069445e-07,9.987161e-09,,,Com,1,59438,,19.860949173573715,,,,4742.7381778526815
60960,60960,61151.0,109083.0,,,,,12.531115,23.26914,78.3085,27.99,-35.75,-19.6,7.62,3.1510000000000002,F3V,0.4,-71.24436999999999,-9.970557000000001,30.935764000000002,1.44e-05,-8.71e-06,-2.039e-05,3.2806381823693056,0.4061231084422125,1.3569934918749998e-07,-1.7332089e-07,,,Com,1,60960,,4.7818946066590815,,,,6880.2418186516725
75466,75466,75695.0,137909.0,5747.0,,3Bet CrB,,15.463818,29.105703000000002,34.2818,-181.39,86.84,-19.0,3.66,0.985,F0p,0.319,-18.45833,-23.589253,16.675351000000003,-8.95e-06,3.748e-05,3.16e-06,4.048418174219068,0.5079903418567501,-8.794035351597224e-07,4.2101219999999997e-07,Bet,3.0,CrB,1,75466,,35.156044052829806,Bet,3.6830000000000003,3.653,7343.210223211806
98317,98317,98628.0,190003.0,,,,,20.032073999999998,28.544696000000002,840.3361,2.88,3.49,0.0,8.64,-0.982,A0,-0.021,374.449361,-636.1684280000001,401.54970699999996,6.66e-06,1.181e-05,1.249e-05,5.244384668173048,0.4981989270499737,1.3962633999999998e-08,1.6919997e-08,,,Vul,1,98317,,215.17905703397548,,,,10394.975023895338
87514,87514,87785.0,163109.0,,,,,17.932274,-34.286623,250.6266,1.53,-3.87,-7.4,7.96,0.965,B9IV,0.10099999999999999,-3.6713699999999996,-207.042572,-141.186238,2.02e-06,8.87e-06,3.8e-07,4.694658382904432,-0.5984144591700288,7.4176493125e-09,-1.8762289000000002e-08,,,Sco,1,87514,,35.80964371026361,,,,9017.983968910568
13888,13888,13922.0,18670.0,,,,,2.989194,-26.154784,425.5319,8.64,-7.3,0.0,8.36,0.215,K2/K3III,1.357,270.849631,269.321508,-187.573454,-1.727e-05,7.96e-06,-1.352e-05,0.7825691685191425,-0.4564871006747325,4.1887902000000006e-08,-3.5391398000000004e-08,,,For,1,13888,,71.44963260755135,,,,4022.0939255827907
35101,35101,35196.0,56781.0,,,,,7.273286,-45.179047,188.3239,-10.9,39.61,0.0,9.35,2.975,F2V,0.273,-43.436053,125.440927,-133.580592,1.01e-06,2.749e-05,2.549e-05,1.904141862608952,-0.7885231246963925,-5.2844691180555547e-08,1.92034698e-07,,,Pup,1,35101,,5.6234132519034885,,,,7637.887806581361
47241,47241,47374.0,83545.0,,,,,9.652022,-4.378732,162.6016,-7.68,-45.59,0.0,8.16,2.104,K2,1.091,-132.449141,93.50073,-12.414458,5.73e-06,3.36e-06,-3.583e-05,2.5268933232052064,-0.07642329898236501,-3.723369066666666e-08,-2.2102655600000002e-07,,,Hya,1,47241,,12.542958923023177,,,,4534.3603719219245
111406,111406,111757.0,214387.0,,,,,22.639305,-37.660185999999996,261.7801,45.32,3.72,0.0,10.03,2.94,F7V,0.486,194.227118,-72.272533,-159.94163999999998,2.276e-05,5.29e-05,3.74e-06,5.9269562035286505,-0.6572942361931551,2.1971756002777773e-07,1.8035067999999998e-08,,,Gru,1,111406,,5.8076441752131185,,,,6453.072675678841
11180,11180,11207.0,14923.0,,,,,2.404776,-8.609291,121.5067,26.01,-33.35,0.0,8.5,3.077,F0,0.33299999999999996,97.104965,70.736576,-18.189028,-1.14e-05,1.065e-05,-1.942e-05,0.6295689633753352,-0.1502604737469175,1.261000383125e-07,-1.6168536199999997e-07,,,Cet,1,11180,,5.119175279997108,,,,7258.381277715198
9603,9603,9624.0,13265.0,,,,,2.061677,-78.69690200000001,92.2509,43.04,65.8,0.0,8.07,3.245,F2IV/V,0.365,15.510609,9.292318,-90.461608,1.486e-05,3.134e-05,5.77e-06,0.539745825808321,-1.3735200466852413,2.0866380811111115e-07,3.19007401e-07,,,Hyi,1,9603,,4.385306977749857,,,,7072.276310538535
51783,51783,51932.0,92176.0,,,,,10.608842,-68.241787,467.2897,-7.24,3.39,0.0,9.36,1.012,B9.5IVn...,0.043,-161.85792,61.702048,-433.998312,-8.2e-07,1.787e-05,2.85e-06,2.777388236870533,-1.1910438701921489,-3.5100510472222225e-08,1.6435183e-08,,,Car,1,51783,,34.292567329756,,,,9618.693380381961
102353,102353,102684.0,198737.0,,,,,20.807098,68.032895,80.4505,40.07,108.97,0.0,6.98,2.452,F0,0.38,20.178709,-22.327026,74.609695,-1.483e-05,3.972e-05,1.59e-05,5.447285459817366,1.1873980096378365,1.9426484179861115e-07,5.283014670000001e-07,,,Cep,1,102353,,9.103323996799093,,,,6988.564781536702
14401,14401,14437.0,19293.0,,,,,3.1062,5.278519999999999,322.5806,26.51,-8.51,0.0,9.67,2.127,G0,0.42,220.729677,233.358,29.676537,-2.928e-05,2.938e-05,-1.325e-05,0.8132013105859337,0.092127544995615,1.2852410671527775e-07,-4.1257644000000004e-08,,,Cet,1,14401,,12.280046179887881,,,,6775.501819033036
91577,91577,91863.0,173384.0,,,,,18.728407999999998,30.404723999999998,202.8398,8.11,8.88,0.0,8.69,2.154,A0,0.069,33.159371,-171.772326,102.658213,6.99e-06,5.85e-06,7.53e-06,4.903085786035908,0.5306625487002224,3.931838949305555e-08,4.3051454000000005e-08,,,Lyr,1,91577,,11.978432778258552,,8.747,8.517000000000001,9338.741462731488
56848,56848,57018.0,101637.0,,,,,11.69033,-56.722590000000004,543.4783,-5.31,-5.91,0.0,9.21,0.534,F7V,0.636,-297.223421,24.149317,-454.360772,1.411e-05,1.289e-05,-8.54e-06,3.0605212147434435,-0.98999595770927,-2.57436064375e-08,-2.8652487999999997e-08,,,Cen,1,56848,,53.259857484906156,,,,5830.070651083036
61824,61824,62017.0,110524.0,,,,,12.710841,28.359744,78.7402,-22.63,-54.19,-1.6,7.48,2.9989999999999997,F4V,0.389,-68.093609,-12.820404,37.402065,-9.84e-06,6.94e-06,-1.898e-05,3.3276904490083106,0.4949709071953362,-1.0971333590972221e-07,-2.62720533e-07,,,Com,1,61824,,5.500472528676336,,,,6939.363792099612
53591,53591,53747.0,95188.0,,,,,10.996747000000001,25.289856,35.8295,-125.53,2.08,4.0,8.49,5.718999999999999,G8V,0.76,-31.28456,8.411251,15.306298000000002,2.24e-06,2.198e-05,2.07e-06,2.8789417068671344,0.44139124923608497,-6.085866132013889e-07,1.0084124e-08,,,LMi,1,53591,,0.4491588901059314,XZ,8.531,8.471,5404.26756361682
67537,67537,67751.0,120834.0,,,,,13.88,-42.483219,178.2531,-70.07,-58.83,0.0,7.18,0.925,K2III,1.158,-115.85377700000001,-62.120102,-120.387553,1.65e-06,6.959e-05,-3.749e-05,3.6337755705467223,-0.74147205463902,-3.397089459652777e-07,-2.85215888e-07,,,Cen,1,67537,,37.15352290971726,,,,4392.823418542202
25491,25491,25555.0,35770.0,1814.0,,116    Tau,,5.462669,15.874051999999999,130.039,4.39,-21.26,16.0,5.52,-0.05,B9.5Vn,0.015,17.537414000000002,123.84457900000001,35.56878,-2e-08,1.96e-05,-8.42e-06,1.4301233982290549,0.27705447512535497,2.1283320576388886e-08,-1.03071388e-07,,116.0,Tau,1,25491,,91.20108393559096,,,,9941.903861295465
43692,43692,43816.0,76311.0,,,,,8.923917999999999,5.565906,358.4229,-21.02,-5.8,0.0,6.68,-1.092,K2,1.275,-247.174309,257.222322,34.763676000000004,2.566e-05,2.601e-05,-1.003e-05,2.336276275306438,0.09714338195706124,-1.0190783565277776e-07,-2.8119193e-08,,,Hya,1,43692,,238.1222623276841,,,,4166.646445190709
78202,78202,78439.0,143587.0,,,,,16.01371,13.559899,216.9197,2.24,5.47,0.0,8.59,1.909,F2,0.294,-104.780403,-182.998761,50.859382000000004,2.71e-06,0.0,5.59e-06,4.192379522023482,0.236664892043945,1.0859826444444443e-08,2.6519307999999996e-08,,,Ser,1,78202,,15.010667325703686,,,,7500.209880697782
74008,74008,74236.0,,,,,,15.170789000000001,32.129751,561.7978,0.13,-1.01,0.0,8.72,-0.027999999999999997,K5,1.538,-321.037466,-351.110898,298.785628,-7.3e-07,-1.32e-06,-2.33e-06,3.971703246514756,0.5607699351545924,6.302577847222223e-10,-4.896617999999999e-09,,,Boo,1,74008,,89.37169608501976,,,,3737.231177293504
88582,88582,88859.0,165493.0,6759.0,,,,18.141697,-45.767015,271.7391,-2.56,-17.39,-35.0,6.13,-1.041,B7/B8II,-0.08199999999999999,7.030285000000001,-189.428507,-194.703322,-4.9e-06,4.123e-05,9.67e-06,4.749485134401735,-0.7987851007046163,-1.2411230222222224e-08,-8.430909899999999e-08,,,Ara,1,88582,,227.1956437735269,,,,11278.722643126554
43323,43323,43446.0,71986.0,,,,,8.848669000000001,85.051,52.0021,-113.3,-82.3,1.0,7.42,3.84,F2,0.483,-3.043899,3.295511,51.808239,6.9e-06,3.463e-05,-7.7e-07,2.3165760246783744,1.484419986735484,-5.492939000694446e-07,-3.99001659e-07,,,Cam,1,43323,,2.5351286304979066,,,,6467.008184872978
52638,52638,52791.0,,,,,,10.793383,39.226873,193.7984,-24.31,-23.19,0.0,10.84,4.4030000000000005,F5,0.489,-142.697271,46.63867,122.556692,-6e-06,2.599e-05,-1.688e-05,2.8257009427407,0.6846380852524451,-1.1785820574305556e-07,-1.1242829199999999e-07,,,LMi,1,52638,,1.5093848966549512,,10.911,10.770999999999999,6439.201919103254
4097,4097,4107.0,236565.0,,,,,0.877993,57.624134999999995,571.4286,41.83,-6.19,0.0,8.58,-0.205,K2,1.136,297.93564,69.715515,482.602058,-1.23e-05,0.00011613,-9.18e-06,0.2298580104786725,1.0057308834127976,2.0279756257638891e-07,-3.0009966000000004e-08,,,Cas,1,4097,,105.19618738232224,,,,4438.264539182866
20615,20615,20667.0,28053.0,,,,,4.427666,-1.410915,137.5516,-10.64,-18.54,0.0,6.76,1.068,G5,0.9129999999999999,55.018972,126.023349,-3.38688,6.38e-06,-3.12e-06,-1.236e-05,1.159160355638463,-0.02462510548899,-5.1584175611111124e-08,-8.988445599999999e-08,,,Eri,1,20615,,32.568668220166984,,,,4961.823396560386
10434,10434,10458.0,14259.0,,,,,2.246521,-70.54382700000001,160.2564,-0.85,7.23,0.0,9.85,3.826,F7V,0.556,44.410109999999996,29.615403999999998,-151.105208,4.77e-06,2.39e-06,1.87e-06,0.5881377279419825,-1.2312220542947458,-4.120916284722221e-09,3.5052029e-08,,,Hyi,1,10434,,2.568029450667349,,,,6145.345417921852
24511,24511,24570.0,242244.0,,,,,5.270878,3.489671,334.4482,-15.68,-3.77,0.0,9.88,2.258,A7V,0.331,63.336082,327.764726,20.357394,2.503e-05,-4.46e-06,-6.1e-06,1.37991258983563,0.06090624907209375,-7.601878511111111e-08,-1.8277474999999998e-08,,,Ori,1,24511,,10.88428737943594,,,,7270.368603524201
115613,115613,115978.0,221193.0,,,,,23.497799,11.67902,117.3709,3.04,4.29,0.0,8.45,3.102,F2,0.392,113.94896899999999,-15.068482000000001,23.759242,-2.6e-07,1.78e-06,2.39e-06,6.151709272960439,0.2038373579869275,1.4738335888888892e-08,2.0798506000000004e-08,,,Peg,1,115613,,5.0026486242100585,,,,6923.130335795766
63478,63478,63681.0,113191.0,,,,,13.05066,-64.784502,255.7545,-13.4,3.41,0.0,8.9,1.861,A9IV,0.46799999999999997,-104.861682,-29.59354,-231.384127,-8.19e-06,1.495e-05,1.8e-06,3.41665490855596,-1.1307028673437225,-6.496503319444446e-08,1.6532146000000002e-08,,,Mus,1,63478,,15.689171126078547,,,,6537.6738922951345
24959,24959,25020.0,35289.0,,,,,5.357263,-45.34118,101.833,-9.79,27.55,0.0,8.4,3.361,F3V,0.424,11.987337,70.565821,-72.43430500000001,6.38e-06,8.73e-06,9.56e-06,1.4025282776964811,-0.7913528712960299,-4.746325932638889e-08,1.3356616800000002e-07,,,Pic,1,24959,,3.940941607322858,,,,6754.967419038462
79762,79762,80004.0,147008.0,,,,,16.331108,-14.643107999999998,271.7391,-2.24,-1.73,0.0,8.2,1.0290000000000001,M4III,1.676,-111.25053899999999,-238.21516200000002,-68.694927,-2.43e-06,1.77e-06,-2.2e-06,4.275474148976518,-0.25557043938866497,-1.0859826444444443e-08,-8.387276e-09,,,Sco,1,79762,,33.75981048554255,V1053,8.259,8.129,3546.6505562214916
74702,74702,74931.0,136160.0,,,,,15.311701000000001,10.424087,43.4783,-100.76,4.41,-45.5,8.04,4.849,G5,0.619,-27.670869,-32.600111,7.866569,1.353e-05,4.876e-05,-7.51e-06,4.0085939516401865,0.18193464307747625,-4.884982645277778e-07,2.1380282999999998e-08,,,Ser,1,74702,,1.0009214583192954,,,,5894.132132217435
73334,73334,73562.0,,,,,,15.03381,-30.120228000000004,297.619,-13.4,-12.9,0.0,10.61,3.242,F8,0.5760000000000001,-180.414125,-183.63655500000002,-149.350019,-7.25e-06,2.021e-05,-1.61e-05,3.93584226955596,-0.525697149233435,-6.496503319444446e-08,-6.2540964e-08,,,Cen,1,73334,,4.3974407844736865,,10.661,10.540999999999999,6063.132553027213
5411,5411,5422.0,6862.0,,,,,1.1546809999999998,10.82692,134.2282,127.64,-38.94,0.0,9.45,3.8110000000000004,G0,0.537,125.86069499999999,39.249958,25.213803,-2.018e-05,8.071e-05,-2.489e-05,0.30229466564159124,0.18896540211858875,6.188161818611111e-07,-1.88786447e-07,,,Psc,1,5411,,2.6037542989387354,,,,6225.704592092701
44031,44031,44158.0,,,,,,8.993455,-59.040429,136.9863,-15.49,17.28,0.0,8.31,2.627,F3,0.278,-49.744538,49.915354,-117.469931,3.4e-07,1.423e-05,5.9e-06,2.3544811358956577,-1.030449877961715,-7.509763911805555e-08,8.377580400000001e-08,,,Car,1,44031,,7.7481853277561985,,,,7604.607449252107
103292,103292,103624.0,200031.0,,,,,20.995252999999998,38.822918,450.4505,10.39,-1.52,0.0,6.76,-1.508,G5III,0.7929999999999999,247.843656,-248.460421,282.394394,1.753e-05,1.455e-05,-2.59e-06,5.496544305756237,0.6775877385197887,5.0372141409722216e-08,-7.369167e-09,,,Cyg,1,103292,,349.30113756355445,,,,5301.865275380246
63882,63882,64085.0,113952.0,,,,,13.132889000000002,-53.593469999999996,306.7485,-23.68,-28.7,0.0,9.08,1.646,G5III,0.785,-174.10962800000001,-53.208385,-246.87921699999998,2.256e-05,4.371e-05,-2.533e-05,3.4381823334660537,-0.9353825054883524,-1.1480387955555555e-07,-1.39141526e-07,,,Cen,1,63882,,19.124936418442086,,,,5326.309051495688
90763,90763,91045.0,,,,,,18.5723,48.627971,515.4639,7.71,28.69,0.0,9.05,0.489,K0,0.965,50.854679,-336.87672200000003,386.821545,1.102e-05,5.607e-05,4.738e-05,4.8622168340674286,0.848718201064135,3.737913477083334e-08,1.39093044e-07,,,Dra,1,90763,,55.51367774352112,,,,4828.37417620967
